symbol,timestamp,liq_long_count,liq_short_count,liq_long_usd_size,liq_short_usd_size,trade_long_count,trade_short_count,trade_long_usd_size,trade_short_usd_size,funding_rate
FTMUSDT,2024-12-10 15:25:49,0,1,0.0,308.45396400000004,0,0,0.0,0.0,0.0001
OPUSDT,2024-12-10 15:25:49,0,1,0.0,164.21264592,1,1,12840.47864,12086.478039999998,0.0001
BTCUSDT,2024-12-10 15:26:49,0,12,0.0,355033.75205,62,126,2707684.244177301,3912839.3187852,0.0001
ETHUSDT,2024-12-10 15:26:49,0,21,0.0,153143.58437999996,63,95,1201141.1003540002,2394880.3094519996,0.0001
XRPUSDT,2024-12-10 15:26:49,0,9,0.0,5421.92954,15,13,210986.86969999998,205935.9809,0.0001
SOLUSDT,2024-12-10 15:26:49,0,11,0.0,39109.3261,19,25,410735.78587,365052.29295000003,0.0001
LINKUSDT,2024-12-10 15:26:49,0,5,0.0,2928.39456,4,0,80745.1468,0.0,0.0001
ADAUSDT,2024-12-10 15:26:49,0,2,0.0,38910.13487,1,3,17984.729430000003,72400.2448,0.0001
TRXUSDT,2024-12-10 15:26:49,0,5,0.0,12441.274319999999,5,3,89679.10853,53248.63231,0.0001
BNBUSDT,2024-12-10 15:26:49,0,5,0.0,43519.39001000001,0,4,0.0,79388.438,6.237e-05
SUIUSDT,2024-12-10 15:26:49,0,6,0.0,7989.9812672,0,1,0.0,11116.1022,2.22e-05
HBARUSDT,2024-12-10 15:26:49,0,6,0.0,10088.94929,0,0,0.0,0.0,0.0001
LTCUSDT,2024-12-10 15:26:49,0,6,0.0,5264.44074,1,2,10634.2635,40333.99414,0.0001
SUSHIUSDT,2024-12-10 15:26:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
UNIUSDT,2024-12-10 15:26:49,0,2,0.0,1200.6763999999998,0,3,0.0,70302.04672,0.0001
AVAXUSDT,2024-12-10 15:26:49,0,4,0.0,3801.1567,2,0,23609.3658,0.0,0.0001
ALGOUSDT,2024-12-10 15:26:49,0,1,0.0,798.7338000000001,0,1,0.0,11987.8815,0.0001
ETCUSDT,2024-12-10 15:26:49,0,4,0.0,850.90349,0,0,0.0,0.0,0.0001
DOTUSDT,2024-12-10 15:26:49,0,6,0.0,3168.6769,0,1,0.0,10485.2058,0.0001
FILUSDT,2024-12-10 15:26:49,0,6,0.0,14426.4344,3,0,68460.42599999999,0.0,0.0001
ARBUSDT,2024-12-10 15:26:49,0,2,0.0,1395.9814365,0,0,0.0,0.0,0.0001
BCHUSDT,2024-12-10 15:26:49,0,3,0.0,5570.06237,0,0,0.0,0.0,0.0001
WLDUSDT,2024-12-10 15:26:49,0,6,0.0,47817.9541316,1,8,11895.5538,284457.7274,4.367e-05
CRVUSDT,2024-12-10 15:26:49,0,7,0.0,83403.3417,1,6,10462.438350000002,80967.59946,0.0001
NEARUSDT,2024-12-10 15:26:49,0,6,0.0,978.9524999999999,0,1,0.0,10075.59,0.0001
XLMUSDT,2024-12-10 15:26:49,0,4,0.0,11152.7245,0,2,0.0,27619.298,0.0001
SANDUSDT,2024-12-10 15:26:49,0,4,0.0,4145.91533,0,0,0.0,0.0,0.0001
AAVEUSDT,2024-12-10 15:26:49,0,3,0.0,2207.7241999999997,10,6,215446.68125,160961.14137,0.0001
RENDERUSDT,2024-12-10 15:26:49,0,1,0.0,1891.29933124,0,0,0.0,0.0,5e-05
APTUSDT,2024-12-10 15:26:49,0,5,0.0,3388.137616,0,2,0.0,39979.09879999999,0.0001
FTMUSDT,2024-12-10 15:26:49,0,0,0.0,0.0,3,4,38231.227399999996,47666.26799999999,0.0001
OPUSDT,2024-12-10 15:26:49,0,5,0.0,6076.42435358,1,1,10111.140080000001,23990.50647,0.0001
BTCUSDT,2024-12-10 15:27:49,0,8,0.0,296507.92692,70,161,2712544.757534299,5530358.070056401,0.0001
ETHUSDT,2024-12-10 15:27:49,0,9,0.0,14494.90583,149,128,2994642.451200002,3300256.1239779987,0.0001
XRPUSDT,2024-12-10 15:27:49,1,8,1062.2989300000002,4250.09026,25,47,477585.58430000005,897241.1105999997,0.0001
SOLUSDT,2024-12-10 15:27:49,0,3,0.0,4635.5567,13,23,178969.68567,422062.44013999996,0.0001
LINKUSDT,2024-12-10 15:27:49,0,3,0.0,7992.55446,1,13,10938.6716,258572.03230000002,0.0001
ADAUSDT,2024-12-10 15:27:49,0,5,0.0,6770.3938800000005,2,1,59245.164000000004,10647.0972,0.0001
TRXUSDT,2024-12-10 15:27:49,0,4,0.0,3124.4024,10,10,234071.14492,197316.72189,0.0001
BNBUSDT,2024-12-10 15:27:49,0,6,0.0,10922.02145,7,6,164396.88520999998,85339.14532,6.237e-05
SUIUSDT,2024-12-10 15:27:49,0,4,0.0,25599.9454356,0,0,0.0,0.0,2.22e-05
HBARUSDT,2024-12-10 15:27:49,0,6,0.0,2970.7831,2,3,20346.94592,41003.08338,0.0001
LTCUSDT,2024-12-10 15:27:49,0,3,0.0,2430.23996,2,3,26679.629910000003,35905.062359999996,0.0001
SUSHIUSDT,2024-12-10 15:27:49,0,3,0.0,4251.3009,0,3,0.0,47424.7688,0.0001
UNIUSDT,2024-12-10 15:27:49,0,5,0.0,29376.746600000002,0,0,0.0,0.0,0.0001
AVAXUSDT,2024-12-10 15:27:49,0,4,0.0,48997.06060000001,0,0,0.0,0.0,0.0001
ALGOUSDT,2024-12-10 15:27:49,0,1,0.0,1008.9961999999999,0,0,0.0,0.0,0.0001
ETCUSDT,2024-12-10 15:27:49,0,1,0.0,21.51748,0,0,0.0,0.0,0.0001
DOTUSDT,2024-12-10 15:27:49,0,6,0.0,38516.9029,0,0,0.0,0.0,0.0001
FILUSDT,2024-12-10 15:27:49,0,4,0.0,24668.094999999998,2,1,24466.3632,10814.379949999999,0.0001
ARBUSDT,2024-12-10 15:27:49,0,3,0.0,701.6500356999999,0,1,0.0,20781.8715,0.0001
BCHUSDT,2024-12-10 15:27:49,0,2,0.0,5030.88982,0,0,0.0,0.0,0.0001
WLDUSDT,2024-12-10 15:27:49,0,7,0.0,9698.4118718,1,1,15794.6895,12332.317000000001,4.367e-05
CRVUSDT,2024-12-10 15:27:49,0,4,0.0,2494.6106,2,8,53756.79964,114115.00523,0.0001
NEARUSDT,2024-12-10 15:27:49,0,2,0.0,3453.9035,1,0,25110.723200000004,0.0,0.0001
XLMUSDT,2024-12-10 15:27:49,0,4,0.0,7039.66096,3,1,40731.7996,10944.077500000001,0.0001
SANDUSDT,2024-12-10 15:27:49,0,2,0.0,545.83872,0,0,0.0,0.0,0.0001
AAVEUSDT,2024-12-10 15:27:49,0,2,0.0,966.3589000000001,0,0,0.0,0.0,0.0001
RENDERUSDT,2024-12-10 15:27:49,0,2,0.0,911.84582466,0,1,0.0,10005.23784,5e-05
APTUSDT,2024-12-10 15:27:49,0,5,0.0,7942.137333999999,0,0,0.0,0.0,0.0001
FTMUSDT,2024-12-10 15:27:49,0,3,0.0,5603.907225,0,0,0.0,0.0,0.0001
OPUSDT,2024-12-10 15:27:49,0,4,0.0,804.5441129400001,0,3,0.0,37151.998739999995,0.0001
BTCUSDT,2024-12-10 15:28:49,1,0,3994.20114,0.0,51,136,3740173.080192,3066118.142432399,0.0001
ETHUSDT,2024-12-10 15:28:49,0,5,0.0,23510.93504,109,137,2171644.5121730003,3113461.6629929985,0.0001
XRPUSDT,2024-12-10 15:28:49,0,0,0.0,0.0,7,16,128356.67160000002,216245.8319,0.0001
SOLUSDT,2024-12-10 15:28:49,0,0,0.0,0.0,29,15,499207.48594999994,200639.35366,0.0001
LINKUSDT,2024-12-10 15:28:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ADAUSDT,2024-12-10 15:28:49,0,0,0.0,0.0,4,4,69826.72264,78283.96132,0.0001
TRXUSDT,2024-12-10 15:28:49,0,0,0.0,0.0,5,6,126917.41324999998,322852.7329,0.0001
BNBUSDT,2024-12-10 15:28:49,0,2,0.0,9036.4994,2,3,34816.856530000005,84131.07399,6.237e-05
SUIUSDT,2024-12-10 15:28:49,0,0,0.0,0.0,0,1,0.0,13509.076,2.22e-05
HBARUSDT,2024-12-10 15:28:49,0,0,0.0,0.0,0,5,0.0,94272.76883999999,0.0001
LTCUSDT,2024-12-10 15:28:49,0,0,0.0,0.0,1,0,10700.84778,0.0,0.0001
SUSHIUSDT,2024-12-10 15:28:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
UNIUSDT,2024-12-10 15:28:49,0,2,0.0,21765.681500000002,0,3,0.0,34280.64639,0.0001
AVAXUSDT,2024-12-10 15:28:49,0,0,0.0,0.0,0,2,0.0,24950.7704,0.0001
ALGOUSDT,2024-12-10 15:28:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ETCUSDT,2024-12-10 15:28:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
DOTUSDT,2024-12-10 15:28:49,0,0,0.0,0.0,0,1,0.0,10823.576399999998,0.0001
FILUSDT,2024-12-10 15:28:49,0,0,0.0,0.0,2,0,23341.04962,0.0,0.0001
ARBUSDT,2024-12-10 15:28:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BCHUSDT,2024-12-10 15:28:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
WLDUSDT,2024-12-10 15:28:49,0,0,0.0,0.0,1,2,10803.63,40075.999299999996,4.367e-05
CRVUSDT,2024-12-10 15:28:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
NEARUSDT,2024-12-10 15:28:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
XLMUSDT,2024-12-10 15:28:49,0,0,0.0,0.0,0,1,0.0,10343.5525,0.0001
SANDUSDT,2024-12-10 15:28:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AAVEUSDT,2024-12-10 15:28:49,0,1,0.0,214.316,4,2,59169.538490000006,52006.944,0.0001
RENDERUSDT,2024-12-10 15:28:49,0,0,0.0,0.0,0,0,0.0,0.0,5e-05
APTUSDT,2024-12-10 15:28:49,0,0,0.0,0.0,1,0,11955.538400000001,0.0,0.0001
FTMUSDT,2024-12-10 15:28:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
OPUSDT,2024-12-10 15:28:49,0,0,0.0,0.0,0,1,0.0,12056.32705,0.0001
BTCUSDT,2024-12-10 15:29:49,0,14,0.0,32625.28018,54,101,1238143.7227528999,3342367.479406201,0.0001
ETHUSDT,2024-12-10 15:29:49,0,21,0.0,49609.11896000001,130,168,2737638.405998001,4373724.228472,0.0001
XRPUSDT,2024-12-10 15:29:49,0,8,0.0,17025.245109999996,8,24,121846.5601,461521.85390000005,0.0001
SOLUSDT,2024-12-10 15:29:49,0,4,0.0,1477.4776,12,16,215535.37634000002,259739.78224,0.0001
LINKUSDT,2024-12-10 15:29:49,0,7,0.0,2027.64349,3,7,35259.4697,168130.94679999998,0.0001
ADAUSDT,2024-12-10 15:29:49,0,9,0.0,18968.5629,0,3,0.0,37047.27076,0.0001
TRXUSDT,2024-12-10 15:29:49,0,2,0.0,1026.87474,4,6,55240.93109,117876.02957,0.0001
BNBUSDT,2024-12-10 15:29:49,0,16,0.0,13562.744040000001,2,7,27384.74883,117807.97347,6.237e-05
SUIUSDT,2024-12-10 15:29:49,0,4,0.0,5567.8003546,0,1,0.0,12387.2487,2.22e-05
HBARUSDT,2024-12-10 15:29:49,0,2,0.0,1127.8711999999998,0,0,0.0,0.0,0.0001
LTCUSDT,2024-12-10 15:29:49,0,7,0.0,7674.31709,0,0,0.0,0.0,0.0001
SUSHIUSDT,2024-12-10 15:29:49,0,2,0.0,82237.8912,0,0,0.0,0.0,0.0001
UNIUSDT,2024-12-10 15:29:49,0,1,0.0,238.928,0,3,0.0,49473.688519999996,0.0001
AVAXUSDT,2024-12-10 15:29:49,0,6,0.0,27479.66,0,1,0.0,10933.125,0.0001
ALGOUSDT,2024-12-10 15:29:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ETCUSDT,2024-12-10 15:29:49,0,1,0.0,20.32464,0,0,0.0,0.0,0.0001
DOTUSDT,2024-12-10 15:29:49,0,3,0.0,4514.988599999999,0,0,0.0,0.0,0.0001
FILUSDT,2024-12-10 15:29:49,0,2,0.0,2103.1168,4,1,59714.95246,15627.70304,0.0001
ARBUSDT,2024-12-10 15:29:49,0,2,0.0,8320.796708200001,0,0,0.0,0.0,0.0001
BCHUSDT,2024-12-10 15:29:49,0,4,0.0,7513.581969999999,0,2,0.0,34631.32139999999,0.0001
WLDUSDT,2024-12-10 15:29:49,0,2,0.0,597.0948196999999,1,0,10151.5696,0.0,4.367e-05
CRVUSDT,2024-12-10 15:29:49,0,4,0.0,843.9978000000001,0,3,0.0,38039.52094,0.0001
NEARUSDT,2024-12-10 15:29:49,0,3,0.0,2242.141,0,0,0.0,0.0,0.0001
XLMUSDT,2024-12-10 15:29:49,0,4,0.0,7734.2168,0,1,0.0,11450.5661,0.0001
SANDUSDT,2024-12-10 15:29:49,0,4,0.0,9426.15001,1,3,20383.2,47580.4298,0.0001
AAVEUSDT,2024-12-10 15:29:49,0,9,0.0,18773.007199999996,0,0,0.0,0.0,0.0001
RENDERUSDT,2024-12-10 15:29:49,0,1,0.0,195.07508184000002,0,0,0.0,0.0,5e-05
APTUSDT,2024-12-10 15:29:49,0,1,0.0,185.218865,0,3,0.0,87101.83189999999,0.0001
FTMUSDT,2024-12-10 15:29:49,0,4,0.0,6468.705619,2,0,90805.67,0.0,0.0001
OPUSDT,2024-12-10 15:29:49,0,6,0.0,4287.24157709,0,2,0.0,24542.75942,0.0001
BTCUSDT,2024-12-10 15:30:49,0,16,0.0,116666.27338999999,239,244,7591830.7753968,7356442.645164101,0.0001
ETHUSDT,2024-12-10 15:30:49,0,19,0.0,157646.20856999996,346,497,7517327.607764003,12060190.306247996,0.0001
XRPUSDT,2024-12-10 15:30:49,0,19,0.0,29580.505320000004,57,83,920551.7998,1475530.4166,0.0001
SOLUSDT,2024-12-10 15:30:49,0,12,0.0,47523.096600000004,65,83,1131173.7482599993,1345072.6077900003,0.0001
LINKUSDT,2024-12-10 15:30:49,0,12,0.0,18699.60774,5,13,63551.8681,210548.64650000003,0.0001
ADAUSDT,2024-12-10 15:30:49,0,17,0.0,17750.147440000004,11,25,196340.27482,421177.48990999995,0.0001
TRXUSDT,2024-12-10 15:30:49,0,9,0.0,2218.37533,13,11,348229.86879,203905.97209,0.0001
BNBUSDT,2024-12-10 15:30:49,0,16,0.0,6644.535170000002,16,16,319304.9703800001,237463.10590000002,6.237e-05
SUIUSDT,2024-12-10 15:30:49,1,13,97.5375093,14451.075380199998,1,5,11919.53455,62851.944339999995,2.22e-05
HBARUSDT,2024-12-10 15:30:49,0,15,0.0,33542.06579000001,3,4,50968.31818999999,55389.49515,0.0001
LTCUSDT,2024-12-10 15:30:49,0,13,0.0,23313.510729999998,1,1,10314.909819999999,15270.177280000002,0.0001
SUSHIUSDT,2024-12-10 15:30:49,0,10,0.0,8114.6571,0,1,0.0,13571.205,0.0001
UNIUSDT,2024-12-10 15:30:49,0,8,0.0,7988.8092,1,12,11922.533,293238.56408,0.0001
AVAXUSDT,2024-12-10 15:30:49,0,11,0.0,22543.255000000005,1,1,13981.378,11204.809500000001,0.0001
ALGOUSDT,2024-12-10 15:30:49,0,7,0.0,5968.976709999999,1,0,12788.1195,0.0,0.0001
ETCUSDT,2024-12-10 15:30:49,0,8,0.0,85678.03335999999,1,1,10805.869799999999,10758.2592,0.0001
DOTUSDT,2024-12-10 15:30:49,0,12,0.0,8281.129600000002,1,4,11779.72472,49849.085849999996,0.0001
FILUSDT,2024-12-10 15:30:49,0,10,0.0,20030.427200000006,1,3,14082.420000000002,170599.54102,0.0001
ARBUSDT,2024-12-10 15:30:49,0,10,0.0,10312.299690099999,1,0,10699.2886,0.0,0.0001
BCHUSDT,2024-12-10 15:30:49,0,11,0.0,106218.83871999997,7,4,192891.25799999997,99987.12359999999,0.0001
WLDUSDT,2024-12-10 15:30:49,0,16,0.0,14136.006739399998,2,14,28884.045899999997,257662.02200000006,4.367e-05
CRVUSDT,2024-12-10 15:30:49,0,12,0.0,32603.328700000005,5,30,84836.85475999999,594964.17354,0.0001
NEARUSDT,2024-12-10 15:30:49,0,12,0.0,39158.6946,0,3,0.0,37783.535599999996,0.0001
XLMUSDT,2024-12-10 15:30:49,0,9,0.0,6183.874940000001,2,1,42239.1806,13334.67,0.0001
SANDUSDT,2024-12-10 15:30:49,0,12,0.0,27415.24876,1,0,16717.195,0.0,0.0001
AAVEUSDT,2024-12-10 15:30:49,1,9,436.312,16439.5574,4,2,64250.51071999999,25086.77187,0.0001
RENDERUSDT,2024-12-10 15:30:49,0,3,0.0,1865.99022448,1,0,11553.600499999999,0.0,5e-05
APTUSDT,2024-12-10 15:30:49,0,10,0.0,18283.587868000002,1,6,20137.569,113298.5532,0.0001
FTMUSDT,2024-12-10 15:30:49,0,14,0.0,20377.467034,0,2,0.0,31178.306000000004,0.0001
OPUSDT,2024-12-10 15:30:49,0,8,0.0,3795.8335761700005,0,0,0.0,0.0,0.0001
BTCUSDT,2024-12-10 15:31:49,1,7,97.05649000000001,104021.14277999998,132,218,3144079.3871043012,4089328.8335244977,0.0001
ETHUSDT,2024-12-10 15:31:49,5,2,6355.73862,397.22873999999996,194,228,4009480.605575,5541690.184985993,0.0001
XRPUSDT,2024-12-10 15:31:49,0,5,0.0,13540.908919999998,54,53,1224472.8176999995,786657.5004999996,0.0001
SOLUSDT,2024-12-10 15:31:49,1,1,6186.2104,840.4036,48,42,906428.1922300002,623328.5789900002,0.0001
LINKUSDT,2024-12-10 15:31:49,0,0,0.0,0.0,1,10,22400.74,172973.3151,0.0001
ADAUSDT,2024-12-10 15:31:49,0,0,0.0,0.0,7,1,88439.68226,15346.572159999998,0.0001
TRXUSDT,2024-12-10 15:31:49,1,1,1000.0209600000001,25.832,25,9,575431.45564,211231.67963,0.0001
BNBUSDT,2024-12-10 15:31:49,0,1,0.0,266.75960000000003,4,5,117153.34404999999,81216.33684,6.237e-05
SUIUSDT,2024-12-10 15:31:49,0,1,0.0,291.6747638,0,0,0.0,0.0,2.22e-05
HBARUSDT,2024-12-10 15:31:49,0,0,0.0,0.0,3,0,32989.79074,0.0,0.0001
LTCUSDT,2024-12-10 15:31:49,0,0,0.0,0.0,1,0,12129.71494,0.0,0.0001
SUSHIUSDT,2024-12-10 15:31:49,0,1,0.0,8.0816,0,0,0.0,0.0,0.0001
UNIUSDT,2024-12-10 15:31:49,0,1,0.0,14.8808,0,1,0.0,11878.054189999999,0.0001
AVAXUSDT,2024-12-10 15:31:49,0,0,0.0,0.0,3,1,36383.4216,11959.0295,0.0001
ALGOUSDT,2024-12-10 15:31:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ETCUSDT,2024-12-10 15:31:49,0,1,0.0,1465.5,1,7,10298.418,131075.926,0.0001
DOTUSDT,2024-12-10 15:31:49,0,0,0.0,0.0,0,1,0.0,10737.45556,0.0001
FILUSDT,2024-12-10 15:31:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ARBUSDT,2024-12-10 15:31:49,0,1,0.0,9.672978,1,0,10261.2411,0.0,0.0001
BCHUSDT,2024-12-10 15:31:49,0,2,0.0,137.21595000000002,0,0,0.0,0.0,0.0001
WLDUSDT,2024-12-10 15:31:49,0,0,0.0,0.0,1,3,15400.368,35328.558600000004,4.367e-05
CRVUSDT,2024-12-10 15:31:49,2,0,479.4299,0.0,2,5,35518.719039999996,122945.76393999999,0.0001
NEARUSDT,2024-12-10 15:31:49,0,0,0.0,0.0,0,3,0.0,34280.3618,0.0001
XLMUSDT,2024-12-10 15:31:49,0,0,0.0,0.0,1,1,15272.428000000002,17152.322200000002,0.0001
SANDUSDT,2024-12-10 15:31:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AAVEUSDT,2024-12-10 15:31:49,0,0,0.0,0.0,1,1,11184.2848,13533.976820000002,0.0001
RENDERUSDT,2024-12-10 15:31:49,0,0,0.0,0.0,1,0,20989.9,0.0,5e-05
APTUSDT,2024-12-10 15:31:49,0,0,0.0,0.0,1,8,17973.6388,139307.3644,0.0001
FTMUSDT,2024-12-10 15:31:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
OPUSDT,2024-12-10 15:31:49,0,0,0.0,0.0,2,0,21148.187429999998,0.0,0.0001
BTCUSDT,2024-12-10 15:32:49,1,0,973.2978999999999,0.0,115,83,2599621.0498954,1818486.8600544007,0.0001
ETHUSDT,2024-12-10 15:32:49,2,0,1760.47493,0.0,345,145,8652318.401363008,3696724.4793200013,0.0001
XRPUSDT,2024-12-10 15:32:49,5,0,2351.87363,0.0,32,24,518780.0667000001,368116.0673999999,0.0001
SOLUSDT,2024-12-10 15:32:49,1,0,214.2355,0.0,28,17,514893.92234999995,251137.10347,0.0001
LINKUSDT,2024-12-10 15:32:49,0,0,0.0,0.0,4,3,52382.187999999995,55932.2953,0.0001
ADAUSDT,2024-12-10 15:32:49,3,0,7779.35628,0.0,4,16,49727.7337,253951.32565999997,0.0001
TRXUSDT,2024-12-10 15:32:49,0,0,0.0,0.0,14,5,366697.74623999995,79446.07113,0.0001
BNBUSDT,2024-12-10 15:32:49,0,0,0.0,0.0,5,0,68629.22298,0.0,6.237e-05
SUIUSDT,2024-12-10 15:32:49,2,0,10196.0240046,0.0,1,3,14018.322500000002,43224.499410000004,2.22e-05
HBARUSDT,2024-12-10 15:32:49,0,0,0.0,0.0,0,2,0.0,26952.85018,0.0001
LTCUSDT,2024-12-10 15:32:49,1,0,1080.6144800000002,0.0,0,0,0.0,0.0,0.0001
SUSHIUSDT,2024-12-10 15:32:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
UNIUSDT,2024-12-10 15:32:49,0,0,0.0,0.0,2,0,35266.6452,0.0,0.0001
AVAXUSDT,2024-12-10 15:32:49,0,0,0.0,0.0,1,0,14185.1617,0.0,0.0001
ALGOUSDT,2024-12-10 15:32:49,0,0,0.0,0.0,1,0,11774.0124,0.0,0.0001
ETCUSDT,2024-12-10 15:32:49,2,0,1179.3528199999998,0.0,0,0,0.0,0.0,0.0001
DOTUSDT,2024-12-10 15:32:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
FILUSDT,2024-12-10 15:32:49,1,0,61.04,0.0,2,0,66213.3311,0.0,0.0001
ARBUSDT,2024-12-10 15:32:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
BCHUSDT,2024-12-10 15:32:49,2,0,848.1749399999999,0.0,1,2,13540.6385,49731.316,0.0001
WLDUSDT,2024-12-10 15:32:49,3,0,735.4604562000001,0.0,2,1,25780.6175,10621.779,4.367e-05
CRVUSDT,2024-12-10 15:32:49,0,0,0.0,0.0,5,2,62956.7975,23940.387020000002,0.0001
NEARUSDT,2024-12-10 15:32:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
XLMUSDT,2024-12-10 15:32:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
SANDUSDT,2024-12-10 15:32:49,1,0,53.43338,0.0,3,0,38335.1656,0.0,0.0001
AAVEUSDT,2024-12-10 15:32:49,1,0,2525.7311999999997,0.0,0,0,0.0,0.0,0.0001
RENDERUSDT,2024-12-10 15:32:49,0,0,0.0,0.0,0,0,0.0,0.0,5e-05
APTUSDT,2024-12-10 15:32:49,0,0,0.0,0.0,5,2,141542.6705,24254.6178,0.0001
FTMUSDT,2024-12-10 15:32:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
OPUSDT,2024-12-10 15:32:49,0,0,0.0,0.0,0,3,0.0,33197.676439999996,0.0001
BTCUSDT,2024-12-10 15:33:49,1,0,4576.66636,0.0,64,50,1693481.0675044002,1578814.9327938997,0.0001
ETHUSDT,2024-12-10 15:33:49,0,0,0.0,0.0,142,112,2567662.7494839993,2782946.1995660006,0.0001
XRPUSDT,2024-12-10 15:33:49,0,0,0.0,0.0,7,16,117212.55159999999,205984.76830000005,0.0001
SOLUSDT,2024-12-10 15:33:49,0,0,0.0,0.0,11,11,172709.81413,168231.08425999997,0.0001
LINKUSDT,2024-12-10 15:33:49,0,0,0.0,0.0,1,0,22146.9164,0.0,0.0001
ADAUSDT,2024-12-10 15:33:49,0,0,0.0,0.0,2,3,29561.07168,43219.345799999996,0.0001
TRXUSDT,2024-12-10 15:33:49,0,0,0.0,0.0,2,4,28356.613680000002,48990.743650000004,0.0001
BNBUSDT,2024-12-10 15:33:49,0,0,0.0,0.0,15,12,991755.9556599999,320578.63655,6.237e-05
SUIUSDT,2024-12-10 15:33:49,0,0,0.0,0.0,4,0,47141.87759,0.0,2.22e-05
HBARUSDT,2024-12-10 15:33:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
LTCUSDT,2024-12-10 15:33:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
SUSHIUSDT,2024-12-10 15:33:49,0,0,0.0,0.0,1,0,12669.752799999998,0.0,0.0001
UNIUSDT,2024-12-10 15:33:49,0,0,0.0,0.0,0,1,0.0,15842.316,0.0001
AVAXUSDT,2024-12-10 15:33:49,0,0,0.0,0.0,2,5,23197.6246,67825.8149,0.0001
ALGOUSDT,2024-12-10 15:33:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
ETCUSDT,2024-12-10 15:33:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
DOTUSDT,2024-12-10 15:33:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
FILUSDT,2024-12-10 15:33:49,0,0,0.0,0.0,0,8,0.0,150307.26849000002,0.0001
ARBUSDT,2024-12-10 15:33:49,0,0,0.0,0.0,0,1,0.0,10842.10732,0.0001
BCHUSDT,2024-12-10 15:33:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
WLDUSDT,2024-12-10 15:33:49,0,0,0.0,0.0,2,0,22499.8662,0.0,4.367e-05
CRVUSDT,2024-12-10 15:33:49,0,4,0.0,6491.4577,0,2,0.0,20114.2989,0.0001
NEARUSDT,2024-12-10 15:33:49,0,1,0.0,1458.8262,0,0,0.0,0.0,0.0001
XLMUSDT,2024-12-10 15:33:49,0,1,0.0,415.2242,0,0,0.0,0.0,0.0001
SANDUSDT,2024-12-10 15:33:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
AAVEUSDT,2024-12-10 15:33:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
RENDERUSDT,2024-12-10 15:33:49,0,0,0.0,0.0,0,0,0.0,0.0,5e-05
APTUSDT,2024-12-10 15:33:49,0,0,0.0,0.0,5,3,137793.2029,82412.1829,0.0001
FTMUSDT,2024-12-10 15:33:49,0,0,0.0,0.0,0,0,0.0,0.0,0.0001
OPUSDT,2024-12-10 15:33:49,0,0,0.0,0.0,2,1,36008.94185,10145.36759,0.0001
BTCUSDT,2024-12-10 15:34:49,7,0,30603.78378,0.0,84,54,2719465.074597202,1312464.7236597997,0.0001
ETHUSDT,2024-12-10 15:34:49,2,0,4600.32475,0.0,97,51,1653384.7156680003,1099639.3294260001,0.0001
XRPUSDT,2024-12-10 15:34:49,0,5,0.0,5091.7559200000005,11,16,136476.5653,299415.44999999995,0.0001
SOLUSDT,2024-12-10 15:34:49,0,0,0.0,0.0,16,15,244329.20192,200537.47196,0.0001
LINKUSDT,2024-12-10 15:34:49,0,0,0.0,0.0,0,1,0.0,11026.764,0.0001
ADAUSDT,2024-12-10 15:34:49,0,0,0.0,0.0,3,1,47237.129109999994,11486.80884,0.0001
TRXUSDT,2024-12-10 15:34:49,0,0,0.0,0.0,6,6,104512.39544000001,120569.70270000001,0.0001
BNBUSDT,2024-12-10 15:34:49,0,0,0.0,0.0,2,1,35733.16773,13732.935599999999,6.237e-05
